tweet_id,user_id,topic,text,retweet_count,like_count,reply_count,hashtag_count,mention_count
1195,258,Fashion,Just published a new post on Fashion!,7,15,5,1,0
1196,316,Politics,Hot take on Politics -- long thread incoming.,1,12,0,1,3
1197,388,Tech,My experience with Tech so far this month.,1,13,0,0,0
1198,71,Gaming,Sharing my Gaming predictions for this year.,6,18,2,2,1
1199,78,Finance,Big news in the Finance world today!,0,20,0,5,0
1200,122,Fashion,Sharing my Fashion predictions for this year.,6,7,3,5,2
1201,69,Music,New research on Music just dropped -- fascinating.,1,4,1,5,0
1202,267,Finance,Hot take on Finance -- long thread incoming.,13,8,1,0,1
1203,434,Gaming,New research on Gaming just dropped -- fascinating.,8,15,0,1,1
1204,277,AI,Big news in the AI world today!,3,5,1,5,1
1205,312,Finance,This Finance trend is changing everything.,0,11,2,2,1
1206,227,AI,Excited about the latest developments in AI.,7,15,1,3,0
1207,489,Tech,Just published a new post on Tech!,9,26,1,5,1
1208,481,Tech,What do you think about Tech? Let me know.,3,21,0,0,1
1209,304,Travel,Big news in the Travel world today!,1,8,2,1,0
1210,219,Health,Hot take on Health -- long thread incoming.,5,6,3,1,1
1211,126,Finance,What do you think about Finance? Let me know.,0,17,0,4,1
1212,156,Music,My experience with Music so far this month.,7,4,0,3,1
1213,140,Health,Excited about the latest developments in Health.,6,23,0,2,3
1214,194,Sports,Sharing my Sports predictions for this year.,6,6,3,3,3
1215,259,Fashion,Cannot believe what is happening in Fashion.,2,14,2,1,3
1216,11,Finance,Cannot believe what is happening in Finance.,0,7,0,0,2
1217,305,Travel,What do you think about Travel? Let me know.,0,7,0,4,1
1218,132,Finance,Sharing my Finance predictions for this year.,2,22,5,2,3
1219,146,Finance,This Finance trend is changing everything.,0,12,1,4,3
1220,37,Gaming,What do you think about Gaming? Let me know.,13,10,0,5,3
1221,101,Sports,Big news in the Sports world today!,14,11,2,0,0
1222,442,Travel,New research on Travel just dropped -- fascinating.,12,15,4,3,3
1223,474,Finance,Cannot believe what is happening in Finance.,4,26,1,5,2
1224,197,Health,Hot take on Health -- long thread incoming.,0,17,0,5,0
1225,210,AI,Excited about the latest developments in AI.,0,0,2,3,1
1226,100,Finance,Hot take on Finance -- long thread incoming.,4,5,0,5,2
1227,261,Health,New research on Health just dropped -- fascinating.,0,8,1,5,0
1228,334,Finance,Cannot believe what is happening in Finance.,0,6,3,5,1
1229,125,Health,Just published a new post on Health!,1,7,1,2,0
1230,358,Sports,Hot take on Sports -- long thread incoming.,5,6,1,4,3
1231,484,Sports,Hot take on Sports -- long thread incoming.,4,7,1,1,1
1232,7,Politics,Excited about the latest developments in Politics.,8,10,0,5,3
1233,204,Fashion,Excited about the latest developments in Fashion.,3,3,3,4,1
1234,449,Finance,What do you think about Finance? Let me know.,2,3,1,3,2
1235,355,Music,This Music trend is changing everything.,5,7,0,4,3
1236,301,Music,Cannot believe what is happening in Music.,2,14,0,5,0
1237,56,Fashion,New research on Fashion just dropped -- fascinating.,3,19,0,1,2
1238,384,Tech,Cannot believe what is happening in Tech.,4,19,1,5,2
1239,4,Sports,Sharing my Sports predictions for this year.,10,6,1,0,0
1240,36,Finance,This Finance trend is changing everything.,1,7,1,3,2
1241,376,Finance,What do you think about Finance? Let me know.,1,24,1,1,2
1242,96,Sports,Big news in the Sports world today!,8,0,1,3,1
1243,258,Politics,Sharing my Politics predictions for this year.,1,7,2,4,1
1244,96,Tech,Just published a new post on Tech!,1,9,3,5,1
1245,415,Tech,Hot take on Tech -- long thread incoming.,0,2,1,3,3
1246,321,Fashion,Excited about the latest developments in Fashion.,0,4,0,5,1
1247,41,Music,Excited about the latest developments in Music.,0,0,2,3,0
1248,142,Politics,New research on Politics just dropped -- fascinating.,3,2,1,0,1
1249,245,Health,Excited about the latest developments in Health.,3,16,1,0,0
1250,137,AI,My experience with AI so far this month.,4,7,0,0,0
1251,109,Travel,Just published a new post on Travel!,7,7,0,3,2
1252,478,Health,Sharing my Health predictions for this year.,2,17,1,2,3
1253,173,Gaming,New research on Gaming just dropped -- fascinating.,1,22,0,2,1
1254,482,Gaming,Cannot believe what is happening in Gaming.,3,30,3,3,0
1255,500,Gaming,New research on Gaming just dropped -- fascinating.,8,16,1,0,0
1256,234,Finance,What do you think about Finance? Let me know.,2,0,0,0,0
1257,445,Travel,Hot take on Travel -- long thread incoming.,1,12,14,5,1
1258,189,Health,My experience with Health so far this month.,0,5,4,5,3
1259,264,Finance,Big news in the Finance world today!,1,4,1,0,2
1260,9,Gaming,Just published a new post on Gaming!,6,10,0,5,2
1261,348,Health,Big news in the Health world today!,10,6,0,4,3
1262,205,Fashion,Excited about the latest developments in Fashion.,6,7,0,2,3
1263,481,Health,Excited about the latest developments in Health.,0,6,2,5,3
1264,151,Fashion,Big news in the Fashion world today!,0,28,0,5,1
1265,446,Travel,My experience with Travel so far this month.,0,34,4,5,0
1266,66,Health,Excited about the latest developments in Health.,9,17,0,2,3
1267,87,Health,Excited about the latest developments in Health.,4,2,5,3,1
1268,125,Tech,What do you think about Tech? Let me know.,2,14,0,5,0
1269,55,Finance,Just published a new post on Finance!,1,5,2,1,2
1270,463,Finance,Hot take on Finance -- long thread incoming.,6,5,3,1,2
1271,341,Health,Excited about the latest developments in Health.,14,15,0,5,1
1272,473,Travel,Sharing my Travel predictions for this year.,1,19,1,0,2
1273,447,Tech,My experience with Tech so far this month.,2,22,0,4,0
1274,330,Gaming,Cannot believe what is happening in Gaming.,1,5,2,5,3
1275,335,Travel,Cannot believe what is happening in Travel.,3,17,0,1,1
1276,133,Politics,Hot take on Politics -- long thread incoming.,3,19,4,0,0
1277,46,Gaming,My experience with Gaming so far this month.,1,2,3,1,0
1278,294,Gaming,What do you think about Gaming? Let me know.,1,2,1,2,3
1279,296,AI,Hot take on AI -- long thread incoming.,0,4,3,0,1
1280,434,Finance,Cannot believe what is happening in Finance.,4,24,5,2,2
1281,409,Sports,This Sports trend is changing everything.,0,12,1,5,1
1282,55,Finance,Just published a new post on Finance!,4,22,0,4,3
1283,162,Sports,Hot take on Sports -- long thread incoming.,0,2,2,1,3
1284,349,Health,What do you think about Health? Let me know.,0,3,7,4,2
1285,75,AI,My experience with AI so far this month.,9,6,0,2,2
1286,258,Politics,Hot take on Politics -- long thread incoming.,9,0,0,5,3
1287,324,Tech,Sharing my Tech predictions for this year.,0,12,1,2,3
1288,31,Gaming,What do you think about Gaming? Let me know.,1,18,1,5,1
1289,435,Tech,Just published a new post on Tech!,3,4,2,1,3
1290,373,Finance,Hot take on Finance -- long thread incoming.,4,3,4,5,1
1291,12,Travel,Cannot believe what is happening in Travel.,0,33,4,2,3
1292,348,Health,New research on Health just dropped -- fascinating.,0,15,2,3,3
1293,37,Travel,Hot take on Travel -- long thread incoming.,1,22,0,2,1
1294,359,Travel,Cannot believe what is happening in Travel.,5,9,2,0,1
1295,166,Fashion,Just published a new post on Fashion!,9,14,0,5,2
1296,235,Sports,My experience with Sports so far this month.,2,12,1,1,3
1297,357,Health,Hot take on Health -- long thread incoming.,15,9,2,1,1
1298,112,Tech,Just published a new post on Tech!,3,3,1,2,0
1299,348,Sports,Cannot believe what is happening in Sports.,3,6,1,3,1
1300,475,AI,Excited about the latest developments in AI.,0,5,0,2,3
1301,92,AI,Excited about the latest developments in AI.,0,12,3,4,2
1302,304,Finance,What do you think about Finance? Let me know.,9,10,1,5,3
1303,126,AI,Excited about the latest developments in AI.,2,1,0,1,3
1304,251,Music,My experience with Music so far this month.,0,15,2,1,3
1305,398,Politics,Sharing my Politics predictions for this year.,9,9,5,5,3
1306,141,Health,New research on Health just dropped -- fascinating.,1,10,1,0,0
1307,60,Politics,Excited about the latest developments in Politics.,2,20,1,3,1
1308,12,Fashion,My experience with Fashion so far this month.,0,10,1,4,3
1309,141,Politics,My experience with Politics so far this month.,10,30,1,1,3
1310,248,Finance,Hot take on Finance -- long thread incoming.,5,2,2,4,1
1311,51,Gaming,Excited about the latest developments in Gaming.,2,16,3,5,1
1312,208,AI,Cannot believe what is happening in AI.,10,16,2,4,3
1313,33,Travel,My experience with Travel so far this month.,0,4,3,4,0
1314,386,Tech,Excited about the latest developments in Tech.,3,9,0,1,1
1315,3,Travel,Sharing my Travel predictions for this year.,5,10,0,2,0
1316,21,Sports,My experience with Sports so far this month.,3,24,0,1,1
1317,45,Travel,Hot take on Travel -- long thread incoming.,9,8,2,0,0
1318,64,Travel,Hot take on Travel -- long thread incoming.,10,29,1,2,1
1319,217,AI,Big news in the AI world today!,7,23,1,2,0
1320,485,Travel,Hot take on Travel -- long thread incoming.,7,17,3,5,3
1321,72,Fashion,Sharing my Fashion predictions for this year.,2,4,1,5,2
1322,268,Gaming,My experience with Gaming so far this month.,2,29,1,4,1
1323,353,Politics,Just published a new post on Politics!,1,5,0,1,0
1324,97,Sports,Hot take on Sports -- long thread incoming.,2,9,2,1,1
1325,309,Travel,Big news in the Travel world today!,1,9,0,4,2
1326,143,Sports,My experience with Sports so far this month.,11,12,1,3,0
1327,282,Music,Hot take on Music -- long thread incoming.,8,5,0,3,1
1328,205,Health,Excited about the latest developments in Health.,2,24,0,2,3
1329,482,Sports,This Sports trend is changing everything.,2,27,1,1,0
1330,323,Music,Big news in the Music world today!,4,3,0,5,2
1331,289,Travel,My experience with Travel so far this month.,2,3,3,1,3
1332,421,Sports,New research on Sports just dropped -- fascinating.,15,11,0,3,3
1333,14,Fashion,Big news in the Fashion world today!,2,12,1,0,2
1334,64,Travel,Excited about the latest developments in Travel.,9,7,2,5,3
1335,34,Gaming,Excited about the latest developments in Gaming.,2,32,0,2,2
1336,399,Music,What do you think about Music? Let me know.,6,14,1,1,2
1337,6,Politics,Cannot believe what is happening in Politics.,0,5,0,1,3
1338,488,Politics,Excited about the latest developments in Politics.,7,3,1,1,2
1339,302,Health,Excited about the latest developments in Health.,5,7,2,4,2
1340,359,Fashion,Hot take on Fashion -- long thread incoming.,5,35,1,4,2
1341,312,Politics,Just published a new post on Politics!,4,3,0,1,2
1342,485,Finance,What do you think about Finance? Let me know.,0,5,2,2,3
1343,245,Fashion,What do you think about Fashion? Let me know.,14,7,7,2,0
1344,352,Travel,What do you think about Travel? Let me know.,0,3,1,5,1
1345,74,Finance,My experience with Finance so far this month.,2,6,0,5,2
1346,28,Gaming,Big news in the Gaming world today!,4,9,4,5,3
1347,362,Health,What do you think about Health? Let me know.,1,4,0,3,2
1348,409,Health,This Health trend is changing everything.,2,2,0,2,2
1349,488,Finance,This Finance trend is changing everything.,10,36,8,5,1
1350,157,Politics,Hot take on Politics -- long thread incoming.,3,5,4,3,2
1351,433,Politics,Excited about the latest developments in Politics.,7,20,0,0,1
1352,484,Politics,What do you think about Politics? Let me know.,2,12,1,4,0
1353,44,Music,This Music trend is changing everything.,1,29,0,3,0
1354,493,Finance,This Finance trend is changing everything.,15,12,4,5,1
1355,246,Health,This Health trend is changing everything.,0,36,0,5,0
1356,208,AI,My experience with AI so far this month.,0,9,3,1,0
1357,366,Finance,This Finance trend is changing everything.,15,4,1,5,2
1358,126,Travel,My experience with Travel so far this month.,2,8,0,0,3
1359,494,Sports,This Sports trend is changing everything.,4,17,0,1,1
1360,39,Gaming,What do you think about Gaming? Let me know.,1,11,1,4,2
1361,488,AI,Cannot believe what is happening in AI.,3,2,1,3,3
1362,88,Gaming,Excited about the latest developments in Gaming.,1,20,6,2,1
1363,426,Travel,Excited about the latest developments in Travel.,0,9,0,2,2
1364,248,Music,Hot take on Music -- long thread incoming.,0,19,0,1,0
1365,378,Fashion,Cannot believe what is happening in Fashion.,0,8,1,1,2
1366,476,Travel,Just published a new post on Travel!,8,12,1,3,3
1367,30,Gaming,Just published a new post on Gaming!,5,3,0,4,3
1368,169,Music,New research on Music just dropped -- fascinating.,1,4,1,0,0
1369,180,Sports,Cannot believe what is happening in Sports.,2,18,9,2,0
1370,52,Finance,Sharing my Finance predictions for this year.,11,14,12,1,0
1371,271,Travel,What do you think about Travel? Let me know.,6,10,1,3,0
1372,468,Health,Just published a new post on Health!,4,4,1,1,2
1373,116,Health,Cannot believe what is happening in Health.,6,3,3,2,2
1374,187,Finance,What do you think about Finance? Let me know.,0,23,2,4,2
1375,56,Health,Sharing my Health predictions for this year.,0,35,1,1,1
1376,182,Finance,Just published a new post on Finance!,1,6,0,2,1
1377,57,Tech,Hot take on Tech -- long thread incoming.,1,7,0,0,1
1378,203,Finance,New research on Finance just dropped -- fascinating.,0,5,3,0,1
1379,342,Tech,Sharing my Tech predictions for this year.,2,18,0,5,2
1380,61,Finance,Sharing my Finance predictions for this year.,1,6,4,4,3
1381,410,Sports,New research on Sports just dropped -- fascinating.,1,0,1,3,3
1382,68,Politics,Excited about the latest developments in Politics.,2,12,3,0,1
1383,80,Gaming,This Gaming trend is changing everything.,12,7,1,0,1
1384,27,Gaming,Cannot believe what is happening in Gaming.,1,7,0,4,0
1385,223,Health,Hot take on Health -- long thread incoming.,4,2,0,2,3
1386,43,Finance,Big news in the Finance world today!,4,5,2,4,1
1387,374,Travel,What do you think about Travel? Let me know.,5,8,0,1,2
1388,393,Politics,Hot take on Politics -- long thread incoming.,4,9,1,5,1
1389,342,Finance,Big news in the Finance world today!,2,12,0,3,0
1390,359,Travel,My experience with Travel so far this month.,1,15,0,1,1
1391,438,Fashion,What do you think about Fashion? Let me know.,10,17,0,1,0
1392,68,Finance,Just published a new post on Finance!,6,6,1,2,1
1393,476,Sports,Cannot believe what is happening in Sports.,10,32,1,0,1
1394,47,AI,Cannot believe what is happening in AI.,2,1,3,3,2
1395,359,Tech,Big news in the Tech world today!,2,1,0,2,3
1396,246,AI,This AI trend is changing everything.,5,34,1,3,0
1397,156,Politics,Hot take on Politics -- long thread incoming.,12,8,0,2,2
1398,483,Gaming,Cannot believe what is happening in Gaming.,6,5,5,1,2
1399,459,AI,What do you think about AI? Let me know.,3,25,0,0,0
1400,27,Gaming,Big news in the Gaming world today!,0,7,5,2,3
1401,144,Fashion,Excited about the latest developments in Fashion.,0,1,0,3,1
1402,130,Health,New research on Health just dropped -- fascinating.,1,29,2,2,2
1403,58,Politics,Just published a new post on Politics!,7,18,0,5,1
1404,170,Gaming,New research on Gaming just dropped -- fascinating.,3,16,6,5,2
1405,122,Music,Big news in the Music world today!,1,3,1,4,3
1406,45,Politics,What do you think about Politics? Let me know.,0,1,1,5,0
1407,22,Fashion,Big news in the Fashion world today!,0,8,3,1,3
1408,474,Politics,Excited about the latest developments in Politics.,2,1,0,4,2
1409,155,Health,Big news in the Health world today!,0,7,6,4,1
1410,23,Sports,Big news in the Sports world today!,2,7,0,3,2
1411,457,Travel,New research on Travel just dropped -- fascinating.,8,8,0,2,3
1412,323,Politics,Cannot believe what is happening in Politics.,2,9,0,0,3
1413,215,Travel,This Travel trend is changing everything.,1,0,4,0,1
1414,307,Music,What do you think about Music? Let me know.,5,3,0,2,0
1415,490,Fashion,Just published a new post on Fashion!,0,7,1,5,1
1416,380,Finance,Sharing my Finance predictions for this year.,0,11,2,5,0
1417,85,Health,This Health trend is changing everything.,1,2,1,3,3
1418,206,Fashion,Hot take on Fashion -- long thread incoming.,3,16,1,1,1
1419,2,Sports,My experience with Sports so far this month.,6,7,0,1,0
1420,451,Travel,Sharing my Travel predictions for this year.,10,2,2,4,2
