user_id,verified,followers_count,following_count,tweet_count,listed_count,account_age_days,follower_following_ratio,tweets_per_day,listed_per_follower,in_degree,out_degree,degree_ratio,pagerank,hits_authority,hits_hub,betweenness,clustering_coef,tweet_count_actual,avg_retweets,avg_likes,avg_replies,avg_hashtags,avg_mentions,total_engagement,influence_score,influential
473,0,90,630,54,1,3641,0.14285714285714285,0.014831090359791266,0.011111111111111112,6,4,1.5,0.0005592657785988232,0.0017248202476679254,0.0016527425939498268,3.487564151059816e-05,0.4666666666666667,9.0,4.444444444444445,16.77777777777778,1.2222222222222223,2.0,1.7777777777777777,22.444444444444443,0.13112247100047564,1
474,0,10,1422,61,4,3887,0.007032348804500703,0.01569333676357088,0.4,2,9,0.2222222222222222,0.00036938573653845416,0.0003761951957265554,0.002532775242979345,0.00010293040595981671,0.5272727272727272,11.0,5.090909090909091,8.0,1.2727272727272727,2.5454545454545454,1.4545454545454546,14.363636363636363,0.08311428131827887,0
475,0,30,1905,56,3,311,0.015748031496062992,0.18006430868167203,0.1,4,4,1.0,0.00044534772196422876,0.0008608110533051761,0.0009673236559807128,5.434076135720388e-05,0.25,9.0,1.3333333333333333,10.88888888888889,2.111111111111111,2.3333333333333335,1.7777777777777777,14.333333333333334,0.08335215997596798,0
476,0,30,98,17,7,2437,0.30612244897959184,0.006975789905621666,0.23333333333333334,1,9,0.1111111111111111,0.00033494596783686996,0.000212326688302579,0.0018360759683871287,6.820858568338994e-05,0.4444444444444444,5.0,6.0,20.6,0.6,1.2,2.0,27.200000000000003,0.15727585368675304,1
477,0,60,966,51,2,2992,0.062111801242236024,0.017045454545454544,0.03333333333333333,7,4,1.75,0.0011460374685159664,0.0015860547752836183,0.001588900601688482,7.077908664213805e-05,0.36363636363636365,5.0,3.6,10.8,2.0,3.4,0.6,16.4,0.0976053708619913,0
478,0,50,1147,31,7,852,0.043591979075850044,0.036384976525821594,0.14,6,8,0.75,0.0005079232526772123,0.0014393753968615737,0.0015991784370926426,9.810483307532699e-05,0.27472527472527475,2.0,1.0,10.5,1.0,1.5,1.5,12.5,0.07319468970249886,0
479,0,610,753,29,9,3732,0.8100929614873837,0.007770632368703108,0.014754098360655738,60,12,5.0,0.008345609079495548,0.015237288169155594,0.002702743304006665,0.005481709039751281,0.11306729264475743,10.0,4.3,10.2,0.8,2.5,1.2,15.3,0.1204076777306328,0
480,0,10,310,8,2,2969,0.03225806451612903,0.002694509936005389,0.2,0,9,0.0,0.00030000000000000003,-0.0,0.0027245850752240465,3.5104151363141427e-06,0.6666666666666666,5.0,2.6,16.4,1.4,3.2,1.0,20.4,0.11769401049364947,0
481,0,40,405,22,3,3030,0.09876543209876543,0.007260726072607261,0.075,4,5,0.8,0.002796478145025265,0.0011007880672045292,0.001319406646735536,7.172570410931288e-06,0.3888888888888889,7.0,2.4285714285714284,14.571428571428571,1.4285714285714286,2.0,1.2857142857142858,18.428571428571427,0.11374861217297588,0
482,0,10,1655,47,10,1699,0.006042296072507553,0.02766333137139494,1.0,1,5,0.2,0.0003399151582792208,0.0002601151315164649,0.0018422022114237965,3.6408636741833258e-06,0.8,6.0,6.333333333333333,14.666666666666666,1.0,3.3333333333333335,0.5,22.0,0.1270382965691474,1
483,0,10,1675,31,10,670,0.005970149253731343,0.04626865671641791,1.0,0,11,0.0,0.00030000000000000003,-0.0,0.002720955814413025,2.464835244355506e-05,0.6181818181818182,5.0,2.4,8.6,1.6,2.0,1.4,12.6,0.07270426391601316,0
484,1,10,1333,35,4,1061,0.007501875468867217,0.03298774740810556,0.4,0,9,0.0,0.00030000000000000003,-0.0,0.0023464416502202833,2.2569096459849853e-05,0.6666666666666666,6.0,3.1666666666666665,9.166666666666666,1.3333333333333333,1.6666666666666667,1.0,13.666666666666666,0.07885710148087847,0
485,0,10,687,31,1,2046,0.01455604075691412,0.015151515151515152,0.1,3,7,0.42857142857142855,0.00046135836212258543,0.0007771639246617045,0.001820541844762888,4.0044661415917985e-05,0.5833333333333334,9.0,3.111111111111111,8.777777777777779,1.5555555555555556,2.7777777777777777,2.3333333333333335,13.444444444444445,0.07804216694854767,0
486,0,50,792,45,10,592,0.06313131313131314,0.07601351351351351,0.2,4,11,0.36363636363636365,0.0005868009593132518,0.0009893394315795938,0.002259111633054165,0.00011396951539539932,0.34285714285714286,8.0,3.375,11.875,1.5,1.75,1.75,16.75,0.09794581545226974,0
487,1,50,1368,14,7,2568,0.03654970760233918,0.005451713395638629,0.14,3,7,0.42857142857142855,0.0005461116671300476,0.0006054127885359794,0.0021569184008057613,6.849539170737201e-05,0.5333333333333333,6.0,2.6666666666666665,16.333333333333332,2.0,2.8333333333333335,1.8333333333333333,21.0,0.12232733405580537,0
488,0,10,1059,44,3,370,0.009442870632672332,0.11891891891891893,0.3,1,8,0.125,0.00033642857142857145,0.00011792094075027367,0.00147126325807077,5.736559627106673e-05,0.3888888888888889,12.0,5.5,10.916666666666666,1.6666666666666667,1.6666666666666667,1.8333333333333333,18.083333333333332,0.10445829292365494,0
489,0,40,980,52,2,501,0.04081632653061224,0.10379241516966067,0.05,3,10,0.3,0.0012195246499648459,0.0006958714373146638,0.002692402158907359,7.838765096195279e-05,0.5128205128205128,7.0,3.2857142857142856,12.857142857142858,1.5714285714285714,3.2857142857142856,1.7142857142857142,17.714285714285715,0.10517999536484904,0
490,0,10,690,25,7,3894,0.014492753623188406,0.0064201335387776065,0.7,0,5,0.0,0.00030000000000000003,-0.0,0.0014558575707749647,0.0,0.6,8.0,4.0,12.25,1.625,3.875,1.25,17.875,0.10312499999762022,0
491,0,20,841,63,5,1740,0.023781212841854936,0.03620689655172414,0.25,0,9,0.0,0.00030000000000000003,-0.0,0.0027472404353419007,8.209687414203565e-06,0.7222222222222222,12.0,5.666666666666667,6.916666666666667,2.5833333333333335,2.25,2.0,15.166666666666668,0.08761416298373839,0
492,0,10,1386,74,13,3796,0.007215007215007215,0.019494204425711276,1.3,2,6,0.3333333333333333,0.0005078155382060768,0.0005343316475120259,0.0019135208611959229,0.0,0.5714285714285714,5.0,5.2,11.8,2.0,1.6,1.4,19.0,0.11020607284544119,0
493,0,40,661,28,1,3805,0.060514372163388806,0.007358738501971091,0.025,3,4,0.75,0.0004196877331619352,0.000754287413242025,0.0016695429749301386,3.6483732792011996e-05,0.5714285714285714,8.0,3.0,15.625,1.25,2.75,1.375,19.875,0.1153518974426675,0
494,0,10,1911,51,4,2326,0.0052328623757195184,0.021926053310404127,0.4,2,10,0.2,0.0004498845373754935,0.000543632853360946,0.0023866983462134694,6.277275120189454e-05,0.5303030303030303,6.0,3.8333333333333335,10.166666666666666,1.0,1.6666666666666667,1.3333333333333333,15.0,0.08699493785032605,0
495,0,30,858,21,2,264,0.03496503496503497,0.07954545454545454,0.06666666666666667,6,6,1.0,0.0005395662798335993,0.00135763024519583,0.001907631700448297,2.3929711618341884e-05,0.42424242424242425,6.0,4.666666666666667,9.333333333333334,0.16666666666666666,2.5,1.3333333333333333,14.166666666666666,0.0826436737785033,0
496,1,430,1255,49,10,1136,0.3426294820717131,0.043133802816901406,0.023255813953488372,43,9,4.777777777777778,0.006949375303449158,0.010881946065892743,0.002136120651564573,0.001610536626902341,0.11836734693877551,3.0,2.3333333333333335,11.0,2.6666666666666665,3.0,2.3333333333333335,16.0,0.11661647924224192,0
497,0,10,735,44,0,1146,0.013605442176870748,0.038394415357766144,0.0,0,6,0.0,0.00030000000000000003,-0.0,0.0013491047855547747,9.019616748565226e-06,0.6666666666666666,7.0,5.714285714285714,14.714285714285714,1.5714285714285714,1.4285714285714286,2.0,22.0,0.12692745208359796,1
498,0,10,1901,48,2,1938,0.0052603892688058915,0.02476780185758514,0.2,1,12,0.08333333333333333,0.0003689074276156867,0.0002148887907911211,0.002375833054397932,0.00011141657542961743,0.3974358974358974,6.0,9.5,12.333333333333334,2.5,1.6666666666666667,1.5,24.333333333333336,0.14063452070758173,1
499,0,1750,1437,56,6,1447,1.2178148921363954,0.038700760193503804,0.0034285714285714284,135,10,13.5,0.03123020260193406,0.03415633892943214,0.0023230354977396388,0.022832853419505694,0.058992805755395686,5.0,1.6,12.2,2.2,3.2,1.0,16.0,0.21046972877249337,1
500,0,160,237,26,9,853,0.6751054852320675,0.03048065650644783,0.05625,13,3,4.333333333333333,0.0015205222004956087,0.0031069164271126386,0.0012898995672400305,0.0002953220554015469,0.19166666666666668,4.0,10.75,11.75,1.0,2.0,0.5,23.5,0.14084205920387594,1
